ID,Calories_Burned
TEST_0745,12001.642
TEST_0746,11991.389
TEST_0747,15351.918
TEST_0748,19607.07
TEST_0749,19633.133
TEST_0750,15557.696
TEST_0751,11940.015
TEST_0752,10968.722
TEST_0753,14150.483
TEST_0754,15779.444
TEST_0755,11577.755
TEST_0756,18468.572
TEST_0757,12981.423
TEST_0758,12104.752
TEST_0759,16482.361
TEST_0760,14402.747
TEST_0761,15093.437
TEST_0762,15602.707
TEST_0763,15479.7705
TEST_0764,14207.08
TEST_0765,18049.0
TEST_0766,11065.703
TEST_0767,10820.53
TEST_0768,15322.914
TEST_0769,14379.692
TEST_0770,11438.967
TEST_0771,13332.783
TEST_0772,17811.719
TEST_0773,12330.409
TEST_0774,18092.855
TEST_0775,12864.483
TEST_0776,19803.562
TEST_0777,16320.519
TEST_0778,19196.16
TEST_0779,15788.179
TEST_0780,19210.15
TEST_0781,17891.928
TEST_0782,12875.682
TEST_0783,11801.237
TEST_0784,16904.287
TEST_0785,11372.399
TEST_0786,15595.8125
TEST_0787,17555.576
TEST_0788,15847.97
TEST_0789,12831.937
TEST_0790,18254.922
TEST_0791,17549.379
TEST_0792,12834.44
TEST_0793,12588.025
TEST_0794,17437.836
TEST_0795,15030.865
TEST_0796,12543.807
TEST_0797,15690.766
TEST_0798,11174.64
TEST_0799,20226.953
TEST_0800,15407.599
TEST_0801,13161.584
TEST_0802,12368.704
TEST_0803,17763.932
TEST_0804,11737.446
TEST_0805,10852.885
TEST_0806,15027.571
TEST_0807,16187.545
TEST_0808,14092.718
TEST_0809,18324.566
TEST_0810,14664.968
TEST_0811,17466.93
TEST_0812,17072.922
TEST_0813,13207.291
TEST_0814,13649.943
TEST_0815,13635.308
TEST_0816,11569.207
TEST_0817,15519.339
TEST_0818,14759.26
TEST_0819,15084.78
TEST_0820,11043.945
TEST_0821,16675.07
TEST_0822,14872.673
TEST_0823,13512.8955
TEST_0824,14445.906
TEST_0825,17366.895
TEST_0826,14376.084
TEST_0827,15504.725
TEST_0828,13944.385
TEST_0829,12318.853
TEST_0830,16093.792
TEST_0831,18696.588
TEST_0832,10338.509
TEST_0833,12001.338
TEST_0834,13893.321
TEST_0835,19707.19
TEST_0836,16751.982
TEST_0837,19701.947
TEST_0838,19042.408
TEST_0839,11708.932
TEST_0840,19926.266
TEST_0841,12306.832
TEST_0842,17897.234
TEST_0843,17480.477
TEST_0844,16439.227
TEST_0845,13930.618
TEST_0846,12646.499
TEST_0847,11578.594
TEST_0848,18223.314
TEST_0849,14143.432
TEST_0850,13383.849
TEST_0851,19455.49
TEST_0852,10359.494
TEST_0853,15671.567
TEST_0854,13313.255
TEST_0855,18092.84
TEST_0856,12881.664
TEST_0857,20044.145
TEST_0858,14187.821
TEST_0859,12353.9
TEST_0860,18295.785
TEST_0861,12147.086
TEST_0862,15185.614
TEST_0863,18525.973
TEST_0864,16638.791
TEST_0865,16120.314
TEST_0866,11294.415
TEST_0867,13984.898
TEST_0868,14685.594
TEST_0869,16785.479
TEST_0870,17772.543
TEST_0871,17491.201
TEST_0872,16817.102
TEST_0873,18455.34
TEST_0874,19429.043
TEST_0875,15236.98
TEST_0876,13483.887
TEST_0877,12657.75
TEST_0878,18516.846
TEST_0879,12921.759
TEST_0880,15402.726
TEST_0881,15906.085
TEST_0882,13031.832
TEST_0883,15711.118
TEST_0884,15374.244
TEST_0885,14029.057
TEST_0886,12880.595
TEST_0887,14370.584
TEST_0888,11465.84
TEST_0889,20071.332
TEST_0890,15135.305
TEST_0891,17400.068
TEST_0892,16175.085
TEST_0893,13545.1875
TEST_0894,18062.814
TEST_0895,17016.559
TEST_0896,15091.592
TEST_0897,17086.99
TEST_0898,13443.344
TEST_0899,13879.905
TEST_0900,17228.266
TEST_0901,15695.086
TEST_0902,10076.8125
TEST_0903,18378.57
TEST_0904,13199.207
TEST_0905,11915.936
TEST_0906,16114.62
TEST_0907,13504.744
TEST_0908,14273.028
TEST_0909,13776.543
TEST_0910,16609.61
TEST_0911,12501.05
TEST_0912,18970.639
TEST_0913,12596.85
TEST_0914,10351.5625
TEST_0915,17541.836
TEST_0916,17818.402
TEST_0917,15520.493
TEST_0918,10098.151
TEST_0919,15834.931
TEST_0920,13648.731
TEST_0921,15247.946
TEST_0922,19210.232
TEST_0923,21243.738
TEST_0924,11222.814
TEST_0925,12602.159
TEST_0926,14947.595
TEST_0927,19613.693
TEST_0928,17642.273
TEST_0929,12342.958
TEST_0930,15923.938
TEST_0931,17162.412
TEST_0932,12196.929
TEST_0933,15929.982
TEST_0934,16503.648
TEST_0935,13655.657
TEST_0936,15305.348
TEST_0937,15115.503
TEST_0938,17375.54
TEST_0939,19717.924
TEST_0940,10834.462
TEST_0941,18839.512
TEST_0942,11431.832
TEST_0943,11900.921
TEST_0944,16368.309
TEST_0945,19290.297
TEST_0946,17448.498
TEST_0947,13720.193
TEST_0948,14811.143
TEST_0949,16138.604
TEST_0950,15230.729
TEST_0951,16135.684
TEST_0952,12237.767
TEST_0953,19242.54
TEST_0954,17661.988
TEST_0955,13608.112
TEST_0956,15600.369
TEST_0957,10362.722
TEST_0958,17198.533
TEST_0959,10800.592
TEST_0960,10837.694
TEST_0961,10683.653
TEST_0962,15503.43
TEST_0963,17348.094
TEST_0964,11504.777
TEST_0965,15869.448
TEST_0966,18950.607
TEST_0967,16741.703
TEST_0968,11352.352
TEST_0969,18176.979
TEST_0970,18782.646
TEST_0971,13325.604
TEST_0972,16848.822
TEST_0973,18785.705
TEST_0974,11419.096
TEST_0975,15639.808
TEST_0976,16415.14
TEST_0977,16619.502
TEST_0978,16730.33
TEST_0979,13716.819
TEST_0980,13218.264
TEST_0981,14265.678
TEST_0982,12017.651
TEST_0983,17404.227
TEST_0984,14593.287
TEST_0985,12037.598
TEST_0986,18666.486
TEST_0987,15822.795
TEST_0988,14142.109
TEST_0989,17030.129
TEST_0990,12363.026
TEST_0991,18285.611
TEST_0992,18186.246
TEST_0993,11691.955
TEST_0994,13147.541
TEST_0995,14646.333
TEST_0996,13341.593
TEST_0997,14385.482
TEST_0998,17707.244
TEST_0999,10908.644
TEST_1000,13735.764
TEST_1001,13346.468
TEST_1002,13263.915
TEST_1003,11841.998
TEST_1004,12721.156
TEST_1005,11606.533
TEST_1006,16786.928
TEST_1007,12966.156
TEST_1008,16042.952
TEST_1009,14351.365
TEST_1010,13212.856
TEST_1011,13364.433
TEST_1012,13456.18
TEST_1013,17744.197
TEST_1014,13561.86
TEST_1015,16879.773
TEST_1016,15360.791
TEST_1017,17873.6
TEST_1018,12095.97
TEST_1019,15622.324
TEST_1020,17527.832
TEST_1021,14810.121
TEST_1022,17043.434
TEST_1023,12389.706
TEST_1024,17876.537
TEST_1025,19090.361
TEST_1026,12215.256
TEST_1027,12596.064
TEST_1028,14568.978
TEST_1029,19776.135
TEST_1030,19405.723
TEST_1031,16483.764
TEST_1032,15066.101
TEST_1033,18914.324
TEST_1034,15507.834
TEST_1035,13761.374
TEST_1036,16692.15
TEST_1037,15281.469
TEST_1038,16067.103
TEST_1039,17880.44
TEST_1040,16018.145
TEST_1041,18359.445
TEST_1042,19744.074
TEST_1043,15062.912
TEST_1044,20630.297
TEST_1045,16902.654
TEST_1046,12287.706
TEST_1047,14557.911
TEST_1048,11690.167
TEST_1049,17838.588
TEST_1050,10949.146
TEST_1051,13022.77
TEST_1052,15560.341
TEST_1053,13683.063
TEST_1054,15056.187
TEST_1055,14764.197
TEST_1056,15776.388
TEST_1057,16353.622
TEST_1058,14255.233
TEST_1059,12498.259
TEST_1060,11338.283
TEST_1061,13517.873
TEST_1062,10965.355
TEST_1063,11009.317
TEST_1064,14991.011
TEST_1065,10892.21
TEST_1066,18154.072
TEST_1067,13232.313
TEST_1068,15065.222
TEST_1069,12167.385
TEST_1070,16146.015
TEST_1071,11534.031
TEST_1072,13834.274
TEST_1073,14979.855
TEST_1074,18233.338
TEST_1075,14395.544
TEST_1076,10808.321
TEST_1077,15381.087
TEST_1078,13598.608
TEST_1079,12118.126
TEST_1080,17680.676
TEST_1081,15960.782
TEST_1082,14093.603
TEST_1083,16753.006
TEST_1084,10996.756
TEST_1085,13346.351
TEST_1086,16397.941
TEST_1087,11479.748
TEST_1088,18189.44
TEST_1089,16483.004
TEST_1090,19714.71
TEST_1091,11374.956
TEST_1092,14944.005
TEST_1093,15063.298
TEST_1094,15895.398
TEST_1095,17428.025
TEST_1096,10176.58
TEST_1097,15337.415
TEST_1098,11175.471
TEST_1099,13446.444
TEST_1100,14417.95
TEST_1101,14552.382
TEST_1102,12334.548
TEST_1103,17586.658
TEST_1104,16994.209
TEST_1105,12418.691
TEST_1106,13867.329
TEST_1107,18702.396
TEST_1108,18243.102
TEST_1109,16849.477
TEST_1110,15118.178
TEST_1111,17564.959
TEST_1112,14601.708
TEST_1113,14095.2295
TEST_1114,16797.855
TEST_1115,15592.625
TEST_1116,17332.795
TEST_1117,18207.285
TEST_1118,17347.84
TEST_1119,16043.906
TEST_1120,14775.202
TEST_1121,12790.108
TEST_1122,15160.351
TEST_1123,16042.18
TEST_1124,17342.328
TEST_1125,18995.232
TEST_1126,17449.717
TEST_1127,13436.993
TEST_1128,12279.113
TEST_1129,15652.967
TEST_1130,13625.895
TEST_1131,14017.558
TEST_1132,15894.475
TEST_1133,17199.041
TEST_1134,14449.785
TEST_1135,12962.544
TEST_1136,20468.398
TEST_1137,18990.904
TEST_1138,17068.094
TEST_1139,14810.001
TEST_1140,13653.112
TEST_1141,17043.117
TEST_1142,16583.55
TEST_1143,19179.238
TEST_1144,11492.594
TEST_1145,12182.679
TEST_1146,12014.067
TEST_1147,18251.137
TEST_1148,18333.428
TEST_1149,12646.595
TEST_1150,17620.15
TEST_1151,16449.486
TEST_1152,10841.963
TEST_1153,15077.927
TEST_1154,14628.525
TEST_1155,10585.253
TEST_1156,18244.79
TEST_1157,16075.262
TEST_1158,17057.896
TEST_1159,16901.693
TEST_1160,13949.748
TEST_1161,17730.84
TEST_1162,17698.98
